_tid_,timestamp,value,seasonal,trend,resid,thr1,thr2
2236,2236.0,0.49,0.36,0.13,0.0,-0.2616495891895856,0.2270711099211401
2237,2237.0,0.44,0.31,0.13,0.0,-0.2616495891895856,0.2270711099211401
2238,2238.0,0.41,0.2799999999999999,0.13,0.0,-0.2616495891895856,0.2270711099211401
2239,2239.0,0.4,0.26,0.13,0.01,-0.2616495891895856,0.2270711099211401
2240,2240.0,0.38,0.25,0.13,0.0,-0.2616495891895856,0.2270711099211401
2241,2241.0,0.36,0.2299999999999999,0.13,0.0,-0.2616495891895856,0.2270711099211401
2242,2242.0,0.34,0.2099999999999999,0.13,5.551115123125783e-17,-0.2616495891895856,0.2270711099211401
2243,2243.0,0.32,0.18,0.13,0.01,-0.2616495891895856,0.2270711099211401
2244,2244.0,0.3,0.1699999999999999,0.13,0.0,-0.2616495891895856,0.2270711099211401
2245,2245.0,0.28,0.15,0.13,0.0,-0.2616495891895856,0.2270711099211401
2246,2246.0,0.28,0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2247,2247.0,0.26,0.13,0.13,0.0,-0.2616495891895856,0.2270711099211401
2248,2248.0,0.23,0.1,0.13,0.0,-0.2616495891895856,0.2270711099211401
2249,2249.0,0.22,0.09,0.13,0.0,-0.2616495891895856,0.2270711099211401
2250,2250.0,0.2,0.0799999999999999,0.13,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
2251,2251.0,0.19,0.07,0.13,-0.01,-0.2616495891895856,0.2270711099211401
2252,2252.0,0.19,0.0699999999999999,0.13,-0.0099999999999999,-0.2616495891895856,0.2270711099211401
2253,2253.0,0.18,0.05,0.13,-2.7755575615628914e-17,-0.2616495891895856,0.2270711099211401
2254,2254.0,0.18,0.0499999999999999,0.13,0.0,-0.2616495891895856,0.2270711099211401
2255,2255.0,0.16,0.04,0.13,-0.01,-0.2616495891895856,0.2270711099211401
2256,2256.0,0.17,0.04,0.13,0.0,-0.2616495891895856,0.2270711099211401
2257,2257.0,0.17,0.04,0.13,0.0,-0.2616495891895856,0.2270711099211401
2258,2258.0,0.17,0.0399999999999999,0.13,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
2259,2259.0,0.17,0.0399999999999999,0.13,2.7755575615628914e-17,-0.2616495891895856,0.2270711099211401
2260,2260.0,0.16,0.03,0.13,0.0,-0.2616495891895856,0.2270711099211401
2261,2261.0,0.15,0.0199999999999999,0.13,0.0,-0.2616495891895856,0.2270711099211401
2262,2262.0,0.15,0.0199999999999999,0.13,0.0,-0.2616495891895856,0.2270711099211401
2263,2263.0,0.15,0.0199999999999999,0.13,0.0,-0.2616495891895856,0.2270711099211401
2264,2264.0,0.14,0.01,0.13,0.0,-0.2616495891895856,0.2270711099211401
2265,2265.0,0.14,0.0099999999999999,0.13,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
2266,2266.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2267,2267.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2268,2268.0,0.14,0.0,0.13,0.01,-0.2616495891895856,0.2270711099211401
2269,2269.0,0.15,0.01,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2270,2270.0,0.14,0.01,0.13,0.0,-0.2616495891895856,0.2270711099211401
2271,2271.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2272,2272.0,0.12,-0.01,0.13,0.0,-0.2616495891895856,0.2270711099211401
2273,2273.0,0.11,-0.02,0.13,0.0,-0.2616495891895856,0.2270711099211401
2274,2274.0,0.11,-0.02,0.13,0.0,-0.2616495891895856,0.2270711099211401
2275,2275.0,0.11,-0.0199999999999999,0.13,-1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
2276,2276.0,0.11,-0.02,0.13,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
2277,2277.0,0.1,-0.03,0.13,0.0,-0.2616495891895856,0.2270711099211401
2278,2278.0,0.09,-0.04,0.13,0.0,-0.2616495891895856,0.2270711099211401
2279,2279.0,0.09,-0.04,0.13,0.0,-0.2616495891895856,0.2270711099211401
2280,2280.0,0.09,-0.04,0.13,0.0,-0.2616495891895856,0.2270711099211401
2281,2281.0,0.1,-0.03,0.13,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
2282,2282.0,0.1,-0.04,0.13,0.01,-0.2616495891895856,0.2270711099211401
2283,2283.0,0.08,-0.05,0.13,0.0,-0.2616495891895856,0.2270711099211401
2284,2284.0,0.07,-0.06,0.13,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
2285,2285.0,0.06,-0.07,0.13,0.0,-0.2616495891895856,0.2270711099211401
2286,2286.0,0.06,-0.0799999999999999,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2287,2287.0,0.05,-0.08,0.13,0.0,-0.2616495891895856,0.2270711099211401
2288,2288.0,0.05,-0.08,0.13,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
2289,2289.0,0.04,-0.09,0.13,0.0,-0.2616495891895856,0.2270711099211401
2290,2290.0,0.04,-0.0999999999999999,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2291,2291.0,0.03,-0.1,0.13,0.0,-0.2616495891895856,0.2270711099211401
2292,2292.0,0.03,-0.1099999999999999,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2293,2293.0,0.03,-0.11,0.13,0.01,-0.2616495891895856,0.2270711099211401
2294,2294.0,0.02,-0.11,0.13,1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
2295,2295.0,0.02,-0.12,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2296,2296.0,0.02,-0.12,0.13,0.01,-0.2616495891895856,0.2270711099211401
2297,2297.0,0.02,-0.12,0.13,0.01,-0.2616495891895856,0.2270711099211401
2298,2298.0,0.02,-0.12,0.13,0.01,-0.2616495891895856,0.2270711099211401
2299,2299.0,0.01,-0.13,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2300,2300.0,0.01,-0.13,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2301,2301.0,0.01,-0.13,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2302,2302.0,0.01,-0.13,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2303,2303.0,0.01,-0.13,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2304,2304.0,0.01,-0.125,0.13,0.0049999999999999,-0.2616495891895856,0.2270711099211401
2305,2305.0,0.01,-0.13,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2306,2306.0,0.01,-0.13,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2307,2307.0,0.01,-0.13,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2308,2308.0,0.01,-0.13,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2309,2309.0,0.01,-0.13,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2310,2310.0,0.01,-0.13,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2311,2311.0,0.0,-0.13,0.13,0.0,-0.2616495891895856,0.2270711099211401
2312,2312.0,0.0,-0.13,0.13,0.0,-0.2616495891895856,0.2270711099211401
2313,2313.0,0.0,-0.1362499999999999,0.13,0.0062499999999999,-0.2616495891895856,0.2270711099211401
2314,2314.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2315,2315.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2316,2316.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2317,2317.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2318,2318.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2319,2319.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2320,2320.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2321,2321.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2322,2322.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2323,2323.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2324,2324.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2325,2325.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2326,2326.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2327,2327.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2328,2328.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2329,2329.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2330,2330.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2331,2331.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2332,2332.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2333,2333.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2334,2334.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2335,2335.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2336,2336.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2337,2337.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2338,2338.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2339,2339.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2340,2340.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2341,2341.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2342,2342.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2343,2343.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2344,2344.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2345,2345.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2346,2346.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2347,2347.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2348,2348.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2349,2349.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2350,2350.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2351,2351.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2352,2352.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2353,2353.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2354,2354.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2355,2355.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2356,2356.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2357,2357.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2358,2358.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2359,2359.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2360,2360.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2361,2361.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2362,2362.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2363,2363.0,0.0,-0.14,0.13,0.01,-0.2616495891895856,0.2270711099211401
2364,2364.0,0.01,-0.13,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2365,2365.0,0.01,-0.13,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2366,2366.0,0.01,-0.13,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2367,2367.0,0.01,-0.13,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2368,2368.0,0.01,-0.13,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2369,2369.0,0.02,-0.12,0.13,0.01,-0.2616495891895856,0.2270711099211401
2370,2370.0,0.02,-0.12,0.13,0.01,-0.2616495891895856,0.2270711099211401
2371,2371.0,0.02,-0.12,0.13,0.01,-0.2616495891895856,0.2270711099211401
2372,2372.0,0.03,-0.11,0.13,0.01,-0.2616495891895856,0.2270711099211401
2373,2373.0,0.03,-0.1099999999999999,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2374,2374.0,0.04,-0.1,0.13,0.01,-0.2616495891895856,0.2270711099211401
2375,2375.0,0.05,-0.09,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2376,2376.0,0.06,-0.0799999999999999,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2377,2377.0,0.07,-0.07,0.13,0.01,-0.2616495891895856,0.2270711099211401
2378,2378.0,0.08,-0.06,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2379,2379.0,0.09,-0.0499999999999999,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2380,2380.0,0.11,-0.03,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2381,2381.0,0.13,-0.0099999999999999,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2382,2382.0,0.15,0.01,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2383,2383.0,0.17,0.0399999999999999,0.13,2.0816681711721685e-17,-0.2616495891895856,0.2270711099211401
2384,2384.0,0.2,0.06,0.13,0.01,-0.2616495891895856,0.2270711099211401
2385,2385.0,0.22,0.09,0.13,0.0,-0.2616495891895856,0.2270711099211401
2386,2386.0,0.25,0.12,0.13,0.0,-0.2616495891895856,0.2270711099211401
2387,2387.0,0.29,0.1599999999999999,0.13,0.0,-0.2616495891895856,0.2270711099211401
2388,2388.0,0.34,0.2,0.13,0.01,-0.2616495891895856,0.2270711099211401
2389,2389.0,0.38,0.24,0.13,0.01,-0.2616495891895856,0.2270711099211401
2390,2390.0,0.42,0.2799999999999999,0.13,0.01,-0.2616495891895856,0.2270711099211401
2391,2391.0,0.46,0.3199999999999999,0.13,0.01,-0.2616495891895856,0.2270711099211401
2392,2392.0,0.51,0.365,0.13,0.015,-0.2616495891895856,0.2270711099211401
2393,2393.0,0.56,0.41,0.13,0.02,-0.2616495891895856,0.2270711099211401
2394,2394.0,0.6,0.4649999999999999,0.13,0.005,-0.2616495891895856,0.2270711099211401
2395,2395.0,0.65,0.51,0.13,0.01,-0.2616495891895856,0.2270711099211401
2396,2396.0,0.69,0.5499999999999999,0.13,0.01,-0.2616495891895856,0.2270711099211401
2397,2397.0,0.71,0.575,0.13,0.005,-0.2616495891895856,0.2270711099211401
2398,2398.0,0.73,0.595,0.13,0.005,-0.2616495891895856,0.2270711099211401
2399,2399.0,0.75,0.615,0.13,0.005,-0.2616495891895856,0.2270711099211401
2400,2400.0,0.75,0.6174999999999999,0.13,0.0025,-0.2616495891895856,0.2270711099211401
2401,2401.0,0.77,0.625,0.13,0.015,-0.2616495891895856,0.2270711099211401
2402,2402.0,0.76,0.63,0.13,0.0,-0.2616495891895856,0.2270711099211401
2403,2403.0,0.75,0.6,0.13,0.02,-0.2616495891895856,0.2270711099211401
2404,2404.0,0.69,0.5549999999999999,0.13,0.005,-0.2616495891895856,0.2270711099211401
2405,2405.0,0.63,0.495,0.13,0.005,-0.2616495891895856,0.2270711099211401
2406,2406.0,0.59,0.4574999999999999,0.13,0.0025,-0.2616495891895856,0.2270711099211401
2407,2407.0,0.56,0.43,0.13,5.551115123125783e-17,-0.2616495891895856,0.2270711099211401
2408,2408.0,0.55,0.415,0.13,0.005,-0.2616495891895856,0.2270711099211401
2409,2409.0,0.52,0.3725,0.13,0.0175,-0.2616495891895856,0.2270711099211401
2410,2410.0,0.45,0.3149999999999999,0.13,0.005,-0.2616495891895856,0.2270711099211401
2411,2411.0,0.39,0.25,0.13,0.01,-0.2616495891895856,0.2270711099211401
2412,2412.0,0.34,0.2,0.13,0.01,-0.2616495891895856,0.2270711099211401
2413,2413.0,0.32,0.18,0.13,0.01,-0.2616495891895856,0.2270711099211401
2414,2414.0,0.3,0.1549999999999999,0.13,0.015,-0.2616495891895856,0.2270711099211401
2415,2415.0,0.27,0.135,0.13,0.005,-0.2616495891895856,0.2270711099211401
2416,2416.0,0.25,0.115,0.13,0.0049999999999999,-0.2616495891895856,0.2270711099211401
2417,2417.0,0.23,0.0949999999999999,0.13,0.005,-0.2616495891895856,0.2270711099211401
2418,2418.0,0.21,0.075,0.13,0.0049999999999999,-0.2616495891895856,0.2270711099211401
2419,2419.0,0.2,0.065,0.13,0.005,-0.2616495891895856,0.2270711099211401
2420,2420.0,0.19,0.055,0.13,0.0049999999999999,-0.2616495891895856,0.2270711099211401
2421,2421.0,0.18,0.0499999999999999,0.13,0.0,-0.2616495891895856,0.2270711099211401
2422,2422.0,0.17,0.0399999999999999,0.13,2.7755575615628914e-17,-0.2616495891895856,0.2270711099211401
2423,2423.0,0.16,0.03,0.13,0.0,-0.2616495891895856,0.2270711099211401
2424,2424.0,0.15,0.0199999999999999,0.13,0.0,-0.2616495891895856,0.2270711099211401
2425,2425.0,0.15,0.015,0.13,0.0049999999999999,-0.2616495891895856,0.2270711099211401
2426,2426.0,0.14,0.01,0.13,0.0,-0.2616495891895856,0.2270711099211401
2427,2427.0,0.14,0.01,0.13,0.0,-0.2616495891895856,0.2270711099211401
2428,2428.0,0.14,0.0099999999999999,0.13,2.7755575615628914e-17,-0.2616495891895856,0.2270711099211401
2429,2429.0,0.14,0.0,0.13,0.01,-0.2616495891895856,0.2270711099211401
2430,2430.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2431,2431.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2432,2432.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2433,2433.0,0.12,-0.0099999999999999,0.13,-2.7755575615628914e-17,-0.2616495891895856,0.2270711099211401
2434,2434.0,0.13,-0.0049999999999999,0.13,0.0049999999999999,-0.2616495891895856,0.2270711099211401
2435,2435.0,0.12,-0.0099999999999999,0.13,-2.7755575615628914e-17,-0.2616495891895856,0.2270711099211401
2436,2436.0,0.12,-0.0099999999999999,0.13,-1.3877787807814457e-17,-0.2616495891895856,0.2270711099211401
2437,2437.0,0.12,-0.0099999999999999,0.13,-2.0816681711721685e-17,-0.2616495891895856,0.2270711099211401
2438,2438.0,0.12,-0.0099999999999999,0.13,-2.7755575615628914e-17,-0.2616495891895856,0.2270711099211401
2439,2439.0,0.12,-0.0099999999999999,0.13,-2.0816681711721685e-17,-0.2616495891895856,0.2270711099211401
2440,2440.0,0.12,-0.0049999999999999,0.13,-0.005,-0.2616495891895856,0.2270711099211401
2441,2441.0,0.12,-0.0099999999999999,0.13,-2.7755575615628914e-17,-0.2616495891895856,0.2270711099211401
2442,2442.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2443,2443.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2444,2444.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2445,2445.0,0.12,0.0,0.13,-0.01,-0.2616495891895856,0.2270711099211401
2446,2446.0,0.12,0.0,0.13,-0.01,-0.2616495891895856,0.2270711099211401
2447,2447.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2448,2448.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2449,2449.0,0.14,0.0,0.13,0.01,-0.2616495891895856,0.2270711099211401
2450,2450.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2451,2451.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2452,2452.0,0.14,0.0,0.13,0.01,-0.2616495891895856,0.2270711099211401
2453,2453.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2454,2454.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2455,2455.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2456,2456.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2457,2457.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2458,2458.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2459,2459.0,0.12,0.0,0.13,-0.01,-0.2616495891895856,0.2270711099211401
2460,2460.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2461,2461.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2462,2462.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2463,2463.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2464,2464.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2465,2465.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2466,2466.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2467,2467.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2468,2468.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2469,2469.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2470,2470.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2471,2471.0,0.13,0.0,0.13,0.0,-0.2616495891895856,0.2270711099211401
2472,2472.0,0.14,0.0,0.13,0.01,-0.2616495891895856,0.2270711099211401
2473,2473.0,0.15,0.0099999999999999,0.13,0.01,-0.2616495891895856,0.2270711099211401
2474,2474.0,0.15,0.01,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2475,2475.0,0.15,0.0099999999999999,0.13,0.01,-0.2616495891895856,0.2270711099211401
2476,2476.0,0.15,0.01,0.13,0.0099999999999999,-0.2616495891895856,0.2270711099211401
2477,2477.0,0.15,0.0099999999999999,0.13,0.01,-0.2616495891895856,0.2270711099211401
2478,2478.0,0.15,0.0099999999999999,0.13,0.01,-0.2616495891895856,0.2270711099211401
2479,2479.0,0.16,0.0099999999999999,0.13,0.02,-0.2616495891895856,0.2270711099211401
2480,2480.0,0.16,0.0099999999999999,0.13,0.02,-0.2616495891895856,0.2270711099211401
2481,2481.0,0.16,0.0099999999999999,0.13,0.02,-0.2616495891895856,0.2270711099211401
2482,2482.0,0.16,0.0099999999999999,0.13,0.02,-0.2616495891895856,0.2270711099211401
2483,2483.0,0.16,0.0,0.13,0.03,-0.2616495891895856,0.2270711099211401
2484,2484.0,0.17,0.0099999999999999,0.13,0.03,-0.2616495891895856,0.2270711099211401
2485,2485.0,0.17,0.0125,0.13,0.0274999999999999,-0.2616495891895856,0.2270711099211401
2486,2486.0,0.18,0.0199999999999999,0.13,0.03,-0.2616495891895856,0.2270711099211401
2487,2487.0,0.18,0.0199999999999999,0.13,0.03,-0.2616495891895856,0.2270711099211401
2488,2488.0,0.18,0.0199999999999999,0.13,0.0299999999999999,-0.2616495891895856,0.2270711099211401
2489,2489.0,0.18,0.0199999999999999,0.13,0.03,-0.2616495891895856,0.2270711099211401
2490,2490.0,0.19,0.02,0.13,0.0399999999999999,-0.2616495891895856,0.2270711099211401
2491,2491.0,0.2,0.0225,0.13,0.0475,-0.2616495891895856,0.2270711099211401
2492,2492.0,0.2,0.03,0.13,0.04,-0.2616495891895856,0.2270711099211401
2493,2493.0,0.19,0.03,0.13,0.03,-0.2616495891895856,0.2270711099211401
2494,2494.0,0.2,0.03,0.13,0.04,-0.2616495891895856,0.2270711099211401
2495,2495.0,0.21,0.03,0.13,0.0499999999999999,-0.2616495891895856,0.2270711099211401
2496,2496.0,0.22,0.0424999999999999,0.13,0.0475,-0.2616495891895856,0.2270711099211401
2497,2497.0,0.24,0.06,0.13,0.0499999999999999,-0.2616495891895856,0.2270711099211401
2498,2498.0,0.25,0.06,0.13,0.0599999999999999,-0.2616495891895856,0.2270711099211401
2499,2499.0,0.25,0.065,0.13,0.0549999999999999,-0.2616495891895856,0.2270711099211401
2500,2500.0,0.25,0.0699999999999999,0.13,0.05,-0.2616495891895856,0.2270711099211401
2501,2501.0,0.25,0.07,0.13,0.0499999999999999,-0.2616495891895856,0.2270711099211401
2502,2502.0,0.26,0.0949999999999999,0.13,0.035,-0.2616495891895856,0.2270711099211401
2503,2503.0,0.3,0.13,0.13,0.0399999999999999,-0.2616495891895856,0.2270711099211401
2504,2504.0,0.3,0.14,0.13,0.0299999999999999,-0.2616495891895856,0.2270711099211401
2505,2505.0,0.3,0.13,0.13,0.0399999999999999,-0.2616495891895856,0.2270711099211401
2506,2506.0,0.29,0.13,0.13,0.0299999999999999,-0.2616495891895856,0.2270711099211401
2507,2507.0,0.32,0.15,0.13,0.0399999999999999,-0.2616495891895856,0.2270711099211401
2508,2508.0,0.38,0.205,0.13,0.045,-0.2616495891895856,0.2270711099211401
2509,2509.0,0.48,0.31,0.13,0.0399999999999999,-0.2616495891895856,0.2270711099211401
