timestamp,value,seasonal,trend,resid,thr1,thr2
2165.0,0.12,0.0,0.13,-0.010000000000000009,-0.26164958918958564,0.22707110992114019
2166.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2167.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2168.0,0.12,0.0,0.13,-0.010000000000000009,-0.26164958918958564,0.22707110992114019
2169.0,0.12,0.0,0.13,-0.010000000000000009,-0.26164958918958564,0.22707110992114019
2170.0,0.12,0.0,0.13,-0.010000000000000009,-0.26164958918958564,0.22707110992114019
2171.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2172.0,0.12,0.0,0.13,-0.010000000000000009,-0.26164958918958564,0.22707110992114019
2173.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2174.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2175.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2176.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2177.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2178.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2179.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2180.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2181.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2182.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2183.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2184.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2185.0,0.13,0.009999999999999981,0.13,-0.009999999999999981,-0.26164958918958564,0.22707110992114019
2186.0,0.14,0.010000000000000009,0.13,0.0,-0.26164958918958564,0.22707110992114019
2187.0,0.14,0.009999999999999988,0.13,2.0816681711721685e-17,-0.26164958918958564,0.22707110992114019
2188.0,0.13,0.010000000000000002,0.13,-0.010000000000000002,-0.26164958918958564,0.22707110992114019
2189.0,0.13,0.009999999999999981,0.13,-0.009999999999999981,-0.26164958918958564,0.22707110992114019
2190.0,0.13,0.009999999999999981,0.13,-0.009999999999999981,-0.26164958918958564,0.22707110992114019
2191.0,0.14,0.009999999999999988,0.13,2.0816681711721685e-17,-0.26164958918958564,0.22707110992114019
2192.0,0.13,0.009999999999999981,0.13,-0.009999999999999981,-0.26164958918958564,0.22707110992114019
2193.0,0.13,0.009999999999999981,0.13,-0.009999999999999981,-0.26164958918958564,0.22707110992114019
2194.0,0.13,0.009999999999999981,0.13,-0.009999999999999981,-0.26164958918958564,0.22707110992114019
2195.0,0.13,0.0,0.13,0.0,-0.26164958918958564,0.22707110992114019
2196.0,0.13,0.009999999999999981,0.13,-0.009999999999999981,-0.26164958918958564,0.22707110992114019
2197.0,0.14,0.012500000000000011,0.13,-0.0025000000000000022,-0.26164958918958564,0.22707110992114019
2198.0,0.14,0.01999999999999999,0.13,-0.009999999999999981,-0.26164958918958564,0.22707110992114019
2199.0,0.15,0.01999999999999999,0.13,0.0,-0.26164958918958564,0.22707110992114019
2200.0,0.14,0.019999999999999997,0.13,-0.009999999999999988,-0.26164958918958564,0.22707110992114019
2201.0,0.14,0.01999999999999999,0.13,-0.009999999999999981,-0.26164958918958564,0.22707110992114019
2202.0,0.14,0.02000000000000001,0.13,-0.010000000000000002,-0.26164958918958564,0.22707110992114019
2203.0,0.15,0.022500000000000006,0.13,-0.002500000000000016,-0.26164958918958564,0.22707110992114019
2204.0,0.15,0.03,0.13,-0.010000000000000009,-0.26164958918958564,0.22707110992114019
2205.0,0.15,0.03,0.13,-0.010000000000000009,-0.26164958918958564,0.22707110992114019
2206.0,0.15,0.03,0.13,-0.010000000000000009,-0.26164958918958564,0.22707110992114019
2207.0,0.16,0.030000000000000006,0.13,-6.938893903907228e-18,-0.26164958918958564,0.22707110992114019
